UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
43261,88213,"Brooklyn, NY",13-4-2020,Late at night 2 00 and is amazing how on every supermarket farmers markets Etc women and men like them will work non stop to replenish every shelve Next to the Medical staff across the world people like them are and will be heroes to keep humanity fed Thank them,4
43262,88214,"Komkhulu, KZN",13-4-2020,Directive to freeze prices especially of essentials like groceries to prevent increases due to downgrade and Covid 19 economic impact. These will have direct impact and may ameliorate lockdown impact on majority poor working class of this country.,2
43263,88215,India,13-4-2020,These 23 independent fashion labels are donating proceeds to various causes during the fight against COVID 19,1
43264,88216,East Africa to the World,13-4-2020,Historic OPEC + Russia agreement to cut massive supply of oil (4times more than record 2008 level) will definitely get the prices up.  Only countries that stocked up during #coronavirus low prices will have an advantage. Others to suffer as usual,3
43265,88217,"Cape Town, South Africa",13-4-2020,touronegro Yeah it is down by about 50 Jet Fuel by more than 70 and these are industry wide numbers Even before COVID 19 peaked bunker prices in Fujairah Middle East were more than 100 ton compared to DBN and so who would want to bunker here unless there s a term contract in place,3
43266,88218,Show Me State ,13-4-2020,Imagine you live in a neighborhood that s so dangerous you take your life into your hands just by setting foot outdoors Now imagine yourself going to the grocery store today,0
43267,88219,"Riverdale Park, MD ",13-4-2020,"ICYMI, yesterday's #RealityChek post exposed the disgraceful hokum being peddled by many US importers using the #CCPVirus as an excuse to seek relief from #Trump's #China #tariffs:  https://t.co/oIlv9vRB2e #WuhanVirus #coronavirus #COVID19 #trade",3
43268,88220,London,13-4-2020,"@cathyparkhong @OneWorldLit @ProfileBooks @JanklowNesbit Im of Chinese ethnicity and a supermarket worker in London, Im unable to wear a mask because of the uneasy stares courtesy of the customers. #coronavirus sucks!",1
43269,88221,USA,13-4-2020,Potential catastrophic effect on the food supply because of the COVID 19 pandemic,1
43270,88222,,13-4-2020,Some criminals rob a grocery store in New York Manhatten Masks are useful for such elements to hide their face in times,0
43271,88223,Germa 66,13-4-2020,Top oil producing countries agreed on Sunday on  historic  output cuts in a bid to boost plummeting oil prices due to the crisis and a Russia Saudi price war,0
43272,88224,,13-4-2020,What is science behind panicked shutdown orders that assume it is safer to shop at large retailers such as and than small businesses selling the same products Or that going to grocery store is less dangerous than going to church or office,1
43273,88225,Instagram - caitlin.parker3,13-4-2020,REMINDER to London families if your child is eligible for free school meals you can use the Government s  15 supermarket vouchers even in the Easter holidays Please share this message in case someone you know is eligible,4
43274,88226,,13-4-2020,"? Westpac moves ahead of US banks reporting 2mrw:

1. writes down $1.4B

2. #COVID-19 losses not estimated

3. $900m AUSTRAC claim

B/c its moving 49k customers from business to consumer divs:

4.  It changes its interest margin calcs &amp; its reporting templates

$WBC #ausbiz #ausecon",3
43275,88227,"Kent, UK",13-4-2020,"Adel and Karina xxx



https://t.co/E3zagr8Hnz 



https://t.co/PbIR4jFVUw



#covid #coronavirus #covid19 #isliationhelp #isolation #selfisolation #lockdown #quarantine #song #newsong #coronavirusuk #covidsong #frontline #nhs #hospital #police #supermarket #volunteer",2
43276,88228,"Houston, TX",13-4-2020,Have you been laid off due to the Coronavirus Or maybe your small business shut down Today the FTC kicks off a series of blogs with tips about handling the financial impact of the Learn more,2
43277,88229,"Eastleigh, Hampshire",13-4-2020,"Stay on top of increased consumer demand, stay connected and stay in line with the governments #socialdistancing advice with #twowayradios in #warehouses and distribution centres. Speak to 2CL today to see how we can help. https://t.co/EEHKvz2NAo",4
43278,88230,"Sunshine Coast, Queensland",13-4-2020,Should I wear a face mask to the supermarket,2
43279,88231,Calgary,13-4-2020,"Canadian grocers adapt as COVID-19-driven online demand grows

https://t.co/WS6j44jh9i

#groceries #coronavirus #food #nationalnews https://t.co/R8aFM8VTnw",1
43280,88232,Toronto,13-4-2020,The 519 sees big spike in demand for food service during COVID-19 pandemic https://t.co/DpYSNdmvcJ @citytammie https://t.co/aNOBe5mIfW,1
43281,88233,"Charlotte, NC",13-4-2020,"Join senior bankers from 7 Mile Advisors, in conjunction with @CarnegieMellon, on April 22 at 12:30pm EST for a virtual panel discussion that will cover an update on the current M&amp;A #market across the Technology, Software, Healthcare, and Consumer sectors. https://t.co/QnKCxeNRKm https://t.co/io2BE5ptW8",3
43282,88234,,13-4-2020,Factories in employing deceptive marketing practices have been selling substandard protective gear at grossly inflated prices We have to begin making at home the products we need,1
43283,88235,"Ntare, Muti Lane  Mbarara",13-4-2020,"THE AWAKENING;



What should be done to officials embezzling Money during this Covid-19 Outbreak? 



Four officials from the Office of the Prime Minister were detained over allegedly inflating prices for Covid-19 relief food.",3
43284,88236,"Glasgow, Scotland",13-4-2020,Remember if anyone in your household shows symptoms that may be Coronavirus then you MUST all stay at home That means no one goes to the supermarket or for walks outside Everyone stays in and follows these rules,1
43285,88237,"Los Angeles, CA",13-4-2020,Texans should feel safe ordering takeout or delivery It s a great way to support local businesses and lower demand on grocery stores FDA on food safety and on how to safely run essential errands,4
43286,88238,,13-4-2020,Hey guys I am currently doing a YouTube Intro amp Outro Sale for upcoming youtubers or youtubers in general on IG if you d like to get on made Prices are in USD   19,3
43287,88239,United States,13-4-2020,Global oil prices have plummeted in the wake of the COVID 19 pandemic But that doesn t mean the giants of the industry are facing terminal decline Big Oil could bounce back stronger than ever,3
43288,88240,Hiding in my sock drawer,13-4-2020,Does anyone believe that post COVID 19 we will carry on economically or otherwise as normal Consumer confidence should be in the toilet and who will even have confidence in the country This last fiasco has left me seriously in doubt of our own nation s stability,2
43289,88241,,13-4-2020,My daughter may not be a healthcare worker but shes a cashier at a grocery store.  Shes been limited to one pair of gloves per shift. She was told to just wash them before breaks. I know this isnt sanitary &amp; it Doesnt work when they have tears in them. #coronavirus,1
43290,88242,"The Country, Virginia, USA",13-4-2020,"#Stimulusdeposit showed up today. And my grocery store had rubbing alcohol in stock. 



Good day in the apocalypse. 



#coronavirus #QuarantineLife #disinfectant",3
43291,88243,"Waterville, Ireland Austin, TX",13-4-2020,"Hand sanitizer made here on the Skellig Coast! 



(If only it were 15 kilometers closer!) ? 



Thank you @SkelligSix18 

Giving a donation every time you use #SkelligCoast2kms hashtag AND making this! #SouthKerry #Ireland #coronavirus https://t.co/zJcL195VQS",4
43292,88244,,13-4-2020,OPEC and allies agreed to a record cut of almost 10 million barrels per day in oil output to stabilize oil prices amid the pandemic and a price war,1
43293,88245,,13-4-2020,@WAGSocialCare @WAGSocialCare your Walgreens workers are on the front lines of a pandemic. Those masks need to be out yesterday for pure public safety. What about Hazard pay for workers? What about hand sanitizer at every station? #walgreens #coronavirus,4
43294,88246,"Riverside, CA",13-4-2020,Here s a quick review of how to clean and disinfect your home along with how to make hand sanitizer if necessary,4
43295,88247,"Boca Raton, Florida",13-4-2020,touted an alcohol free hand sanitizer spray Turns out it s NOT considered effective against CDC recommends hand sanitizer with at least 60 alcohol h t,4
43296,88248,"????????, ??? ?-90 ??????",13-4-2020,"@FoxNews ""Farmers from across the country are being asked to dump their milk this week, as the restaurant and food service demand crumbled rapidly due to COVID-19. ( Ben Butler, Twitter )"". https://t.co/EZaP8qEWNy",1
43297,88249,Delhi NCR,13-4-2020,Our retail outlet Upkaar Filling Stn in Assam alongwith many more others across the country are helping customers to download bluetooth based COVID 19 tracker App Download amp join against 19 Android iOS,3
43298,88250,Full draw,13-4-2020,More AUSTRALIAN BABIES go without their formula while thousands of Chinese operatives send MILLIONS of tins to China to sell at inflated prices,2
43299,88251,"Bhadrak, India",13-4-2020,In order to boost plummeting prices due to the crisis and a Russia Saudi price war top oil producing countries have agreed to cut,0
43300,88252,"Chicago, IL",13-4-2020,If you guys are online shopping please understand that your typical 5 7 business days CAN be delayed due to COVID 19 Please don t be ignorant,3
43301,88253,Frankrijk,13-4-2020,"Might be interesting....



https://t.co/vuKP3iNPVD",3
43302,88254,"Bury Saint Edmunds, England",13-4-2020,@asda THANK YOU! I have my first delivery coming this week since my self isolation began on 16th March! Youre the first Supermarket to step up and help me! For this I am truly grateful! Excited! Smiling!!! You Stars ? #StayHomeSaveLives #beatingcancer #,4
43303,88255,,13-4-2020,With retail shopping dramatically shifting to the web due to the COVID 19 crisis researchers are seeing an increased use in online payment card skimming malware,1
43304,88256,,13-4-2020,1 Sanitizer 2 Italy 3 Wuhan 4 Grocery Join beast786 vadoliya nidhi,3
43305,88257,"Remote, Western Australia",13-4-2020,Alphabet s nascent drone delivery service is booming The Verge,2
43306,88258,,13-4-2020,Want a cue or two frm soldiering in this fight Anticipate 2 avoid surprise Stock up prefer ammo over food Plan rehearse plans fail Pep up Ur team Fight for ur nation it s honour Don t leave anyone behind Ready Soldier 19,1
43307,88259,"????, ????? ????",13-4-2020,In collaboration with our partners we strive to provide our customers with the most comprehensive logistics solutions at competitive prices For more details please visit our website,4
43308,88260,Canada,13-4-2020,"@MrBeastYT Since during qurantine of Covid 19, online shopping?",2
43309,88261,??????? ??????? ????????,13-4-2020,Happy Monday Here Are My In Financial Markets OPEC Output Cut Oil Prices Fluctuate News Stocks Decline Dollar Slips coming soon DIA SPY QQQ CL F,3
43310,88262,?Space Galaxy ?,13-4-2020,1 Intel 4 US senators are under scrutiny for claims they used insider knowledge about the impending covid 19 crisis to sell shares b f the prices plummeted Republicans Richard Burr Kelly Loeffler amp James Inhofe Democrat Dianne Feinstein After selling millions in the,1
43311,88263,?????????,13-4-2020,Australia s booming LNG industry stalls after fall in oil prices amid More than 80bn of investment decisions are delayed due to a collapsed oil price and a geopolitical price war,0
43312,88264,"SW Suburbs of Chicago, IL",13-4-2020,"How to make hand sanitizer? 



DON'T!



Leave it to the professionals. 



""YOU"" are not a professional!



#coronavirus #COVID19",3
43313,88265,"Alberta, Canada",13-4-2020,Printed store flyers may not come back as COVID-19 changes retail habits https://t.co/fYMeF5LBKe,2
43314,88266,Maharashtra.,13-4-2020,Thank you MLA Rohit Pawar and Baramati Agro for lending a hand in these times of crisis and providing 500ltrs of Sanitizer to Bhandara ZP,3
43315,88267,"Sydney, New South Wales",13-4-2020,Only one word to explain this,2
43316,88268,,13-4-2020,"Japanese are not yet in danger of coronavirus.



Some people go shopping with a supermarket with their family.



There are people waiting in line to buy lunch.



This is the same behavior not only among young people but also elderly people.



#corona #covid #coronavirus",3
43317,88269,"Sydney, New South Wales",13-4-2020,Toilet paper wars the new ridiculousness Get a load of this altercation in a,0
43318,88270,"Sydney, New South Wales",13-4-2020,Talk about seriously losing the plot These clowns are queuing for at in the western suburb of Auburn,1
